0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
139,0.10887,0.048791,0.14081,0.095919,0.087518,0.08989,0.10229,0.11336,0.095781,0.084813,0.11694,0.19681,0.18575,0.25812,0.26385,0.11988,0.093477,0.43168,0.54143,0.43144,0.20785,0.20696,0.19323,0.21751,0.077075,0.089697,0.18787,0.047336,2.255e-05
140,0.078291,0.045758,0.09674,0.067665,0.069918,0.075237,0.089199,0.073904,0.075109,0.068416,0.10283,0.089451,0.15665,0.18789,0.20944,0.12797,0.099006,0.4269,0.50249,0.42378,0.14592,0.11945,0.1903,0.10789,0.049435,0.1173,0.22203,0.048288,0.00018859
141,0.079417,0.035664,0.11031,0.10916,0.078592,0.087891,0.052898,0.10392,0.10937,0.064085,0.047726,0.10266,0.15602,0.21831,0.21806,0.079479,0.072809,0.45602,0.54887,0.46049,0.14909,0.13422,0.28818,0.12448,0.057958,0.16374,0.10624,0.049784,0.00054672
142,0.13517,0.085194,0.14031,0.14817,0.13423,0.10004,0.09745,0.090099,0.12225,0.12875,0.19693,0.13706,0.16349,0.21497,0.25418,0.15929,0.10623,0.45047,0.49685,0.41154,0.12823,0.10826,0.098406,0.13702,0.064582,0.12649,0.20965,0.090193,0.014881
143,0.17753,0.096571,0.17448,0.18452,0.16539,0.1568,0.12682,0.14351,0.16857,0.18267,0.23546,0.22413,0.22382,0.26733,0.2734,0.23012,0.13907,0.39523,0.4654,0.44626,0.14612,0.10835,0.20639,0.13286,0.10146,0.18683,0.33241,0.077123,0.0044846
145,0.13557,0.063316,0.13753,0.15614,0.15145,0.12015,0.086996,0.13618,0.11892,0.12882,0.073558,0.090489,0.14379,0.15917,0.18412,0.10593,0.10876,0.40034,0.45163,0.3314,0.14713,0.21541,0.19651,0.25562,0.062029,0.093051,0.19738,0.04515,0.07211
146,0.097917,0.048651,0.1008,0.107,0.1072,0.093745,0.078194,0.10071,0.10782,0.09641,0.14686,0.13532,0.136,0.20382,0.17426,0.22573,0.15515,0.3827,0.49185,0.37749,0.13814,0.34659,0.2576,0.2137,0.15386,0.27681,0.11259,0.18164,0.0031262
147,0.092965,0.17847,0.097156,0.08589,0.063792,0.081111,0.14054,0.11844,0.084572,0.081883,0.16831,0.15745,0.21227,0.30795,0.24604,0.17355,0.13773,0.41936,0.4945,0.43428,0.29643,0.11025,0.26825,0.14113,0.063536,0.15275,0.083542,0.1308,0.011144
148,0.1367,0.10297,0.12865,0.14829,0.15414,0.11038,0.12822,0.098733,0.12625,0.13873,0.20332,0.21264,0.34426,0.2125,0.28125,0.12957,0.13847,0.45101,0.52015,0.45489,0.14515,0.18669,0.14708,0.13946,0.10853,0.11697,0.24844,0.086501,0.0013529
149,0.099367,0.045223,0.087586,0.070635,0.10175,0.11017,0.049665,0.090888,0.086245,0.093993,0.06232,0.084823,0.11163,0.22192,0.17128,0.050291,0.065072,0.40128,0.48303,0.40774,0.12011,0.066072,0.10634,0.092943,0.11211,0.12825,0.20534,0.066162,0.0019491
150,0.11381,0.11837,0.11414,0.10281,0.13026,0.12181,0.096485,0.097052,0.12132,0.14876,0.09704,0.090915,0.084997,0.14887,0.15295,0.085805,0.066427,0.38265,0.45645,0.36841,0.26083,0.10963,0.20896,0.15471,0.071219,0.14268,0.29064,0.095904,0.0072027
151,0.063157,0.058179,0.089207,0.070148,0.068204,0.06398,0.10024,0.10086,0.087575,0.058988,0.17441,0.17623,0.30844,0.32745,0.35635,0.12295,0.089445,0.50634,0.57479,0.50725,0.08893,0.28387,0.12659,0.1789,0.10829,0.16597,0.25862,0.067788,4.4186e-05
152,0.15445,0.063756,0.18971,0.16048,0.17838,0.14437,0.070495,0.16832,0.16497,0.14062,0.17332,0.17663,0.24474,0.23434,0.28607,0.11194,0.087842,0.49452,0.51068,0.4532,0.12131,0.11637,0.15804,0.096888,0.098209,0.2295,0.30105,0.14382,0.0023983
153,0.15794,0.20582,0.18748,0.18676,0.18869,0.16177,0.071414,0.16713,0.17164,0.17499,0.13578,0.13089,0.1268,0.23686,0.29335,0.10772,0.085703,0.42237,0.49649,0.43958,0.36534,0.14881,0.17248,0.1257,0.11016,0.076863,0.27824,0.10932,0.036601
154,0.12875,0.084934,0.14887,0.1422,0.14022,0.12853,0.11245,0.11791,0.12642,0.15761,0.09392,0.13807,0.15629,0.22977,0.25761,0.15475,0.10733,0.4428,0.49304,0.44983,0.15626,0.13199,0.17195,0.12085,0.11618,0.18158,0.17719,0.13303,0.00034354
155,0.13948,0.099962,0.17174,0.1724,0.13306,0.14587,0.097962,0.14272,0.16786,0.11898,0.17535,0.22906,0.21591,0.30759,0.33859,0.20262,0.17881,0.52444,0.5448,0.5204,0.1593,0.25332,0.13525,0.10433,0.11472,0.2035,0.42562,0.14118,0.00067964
156,0.083389,0.063945,0.08001,0.089834,0.099102,0.084369,0.074945,0.076496,0.08424,0.086548,0.15866,0.10606,0.18379,0.31696,0.25478,0.17658,0.094115,0.45816,0.5557,0.42105,0.13692,0.11822,0.1609,0.11339,0.14606,0.21283,0.1981,0.088946,9.3374e-05
157,0.22942,0.13527,0.26006,0.25363,0.24705,0.19527,0.11662,0.20445,0.21961,0.21435,0.14412,0.3327,0.21475,0.34167,0.3083,0.14509,0.16342,0.41122,0.50058,0.40568,0.10684,0.31755,0.097407,0.22174,0.10108,0.11966,0,0.11617,0
158,0.18532,0.20111,0.15597,0.21959,0.17914,0.17628,0.14741,0.12892,0.15921,0.20815,0.1042,0.18736,0.23999,0.29577,0.24684,0.14594,0.12441,0.44026,0.52719,0.46508,0.26511,0.19213,0.19455,0.25244,0.15199,0.18858,0.32557,0.15201,0.02757
159,0.32225,0.18695,0.34424,0.31181,0.32701,0.36692,0.11527,0.33187,0.31803,0.33106,0.32289,0.32778,0.26037,0.42045,0.49901,0.25637,0.23324,0.51429,0.55268,0.52578,0.28317,0.25249,0.22673,0.25481,0.27451,0.13791,0.48587,0.21217,0.16365
160,0.068513,0.044489,0.075242,0.085249,0.064831,0.071689,0.051877,0.067082,0.072685,0.084587,0.081699,0.081041,0.19116,0.23082,0.2578,0.082834,0.065948,0.42844,0.54273,0.44148,0.21273,0.17836,0.17886,0.20704,0.047304,0.3219,0.29818,0.065588,0.00021662
162,0.090834,0.17326,0.11397,0.15201,0.12262,0.10209,0.15817,0.099955,0.099531,0.1204,0.093686,0.082974,0.13582,0.2595,0.20716,0.13684,0.10583,0.4565,0.48883,0.41096,0.19313,0.26739,0.11553,0.22348,0.071802,0.082581,0.23593,0.058702,0.014091
163,0.074205,0.11105,0.10361,0.089059,0.088291,0.070179,0.1309,0.09508,0.098403,0.10819,0.1592,0.23562,0.28678,0.30425,0.25684,0.12992,0.070743,0.46849,0.55011,0.45915,0.22742,0.16765,0.24635,0.15179,0.063068,0.086445,0.22542,0.10433,0.03918
164,0.056771,0.067856,0.083446,0.083147,0.055553,0.082629,0.062816,0.070099,0.063258,0.070996,0.36561,0.24967,0.33371,0.48941,0.45264,0.29235,0.14228,0.47752,0.55789,0.54678,0.15386,0.093349,0.12697,0.12919,0.055408,0.094312,0.33669,0.061263,5.2678e-05
165,0.10939,0.081958,0.15537,0.15493,0.12644,0.13082,0.058449,0.13094,0.14861,0.10978,0.07724,0.13672,0.20315,0.22985,0.24557,0.094395,0.10264,0.45251,0.50855,0.4372,0.1747,0.28034,0.12488,0.41409,0.06195,0.15148,0.35899,0.13838,0.01902
166,0.12738,0.075987,0.14622,0.13296,0.14603,0.11658,0.13177,0.11205,0.15024,0.13186,0.24456,0.15876,0.27497,0.39477,0.44023,0.2268,0.16106,0.50593,0.63285,0.58165,0.20724,0.16275,0.1618,0.14592,0.086368,0.18443,0.62472,0.09605,0
167,0.096299,0.067964,0.16082,0.12685,0.090321,0.11417,0.081989,0.16679,0.10402,0.095143,0.10935,0.097597,0.1368,0.23365,0.29573,0.13841,0.13427,0.38792,0.51353,0.42863,0.1501,0.12701,0.25937,0.11838,0.13429,0.16075,0.35755,0.069684,0.0019295
168,0.068973,0.063025,0.089951,0.072364,0.079354,0.075821,0.09952,0.10007,0.093243,0.081353,0.19623,0.27878,0.31385,0.37355,0.37261,0.16036,0.086492,0.52733,0.55538,0.53872,0.15584,0.12757,0.15014,0.08344,0.079114,0.20723,0.18786,0.041921,0.011982
171,0.23352,0.12313,0.23888,0.21902,0.20248,0.22495,0.14108,0.23485,0.23225,0.2045,0.098787,0.26929,0.12829,0.29924,0.29648,0.16352,0.11291,0.38994,0.46947,0.44054,0.12128,0.12121,0.16228,0.1444,0.076257,0.37033,0.22283,0.07036,0.0044838
172,0.097679,0.10322,0.09891,0.090022,0.08534,0.091275,0.19942,0.0926,0.083158,0.097424,0.20423,0.25912,0.27716,0.32716,0.42588,0.21717,0.14432,0.45127,0.52264,0.50613,0.13111,0.2232,0.15238,0.21273,0.059843,0.049353,0.32686,0.052378,0.0040809
173,0.16326,0.069106,0.11877,0.13921,0.11473,0.11748,0.067736,0.11158,0.12302,0.13782,0.14571,0.12951,0.17719,0.34246,0.31915,0.097117,0.10947,0.41741,0.49641,0.44296,0.075879,0.12705,0.12279,0.12072,0.086702,0.22281,0.20441,0.087659,0.00025552
174,0.20756,0.18402,0.13259,0.17598,0.17677,0.17406,0.16776,0.13334,0.19642,0.20351,0.13551,0.19583,0.17675,0.21985,0.3118,0.1534,0.18849,0.46598,0.56998,0.47663,0.19431,0.29451,0.24457,0.21199,0.17113,0.28347,0.50228,0.19993,0.12957
175,0.073649,0.080077,0.11277,0.11066,0.0926,0.095526,0.096589,0.099831,0.10097,0.099207,0.26599,0.203,0.31371,0.37294,0.36354,0.29142,0.16004,0.52588,0.53257,0.52013,0.11407,0.096904,0.11473,0.098749,0.10451,0.19453,0.14912,0.12656,0.000422
176,0.30957,0.14483,0.31088,0.33176,0.25045,0.26167,0.18633,0.32823,0.26418,0.2697,0.18711,0.21078,0.30949,0.30914,0.26655,0.21863,0.17969,0.5426,0.53998,0.4714,0.44631,0.22425,0.39517,0.26451,0.15128,0.094572,0.31763,0.13251,0.00012078
177,0.11353,0.06352,0.1289,0.14718,0.087559,0.097739,0.068552,0.15942,0.12569,0.089953,0.070358,0.10714,0.10802,0.21202,0.20396,0.097984,0.077729,0.37234,0.50075,0.38239,0.14271,0.20765,0.18281,0.24057,0.055553,0.16818,0.38065,0.06927,0.0023418
178,0.085933,0.082,0.088573,0.10686,0.084345,0.084463,0.069264,0.12597,0.090123,0.090353,0.10196,0.13957,0.18711,0.26199,0.2244,0.087899,0.12163,0.476,0.50838,0.46113,0.11688,0.15058,0.13857,0.10032,0.10678,0.21344,0.12541,0.075124,0.013378
179,0.14626,0.073831,0.19224,0.13951,0.13103,0.10911,0.10608,0.10844,0.13907,0.11741,0.11232,0.18228,0.15574,0.1838,0.28605,0.12608,0.13185,0.42602,0.52309,0.46855,0.073823,0.2588,0.1623,0.16715,0.10432,0.12195,0.26029,0.086322,0.00058696
180,0.079333,0.068504,0.083191,0.083526,0.096247,0.083951,0.082167,0.082171,0.077432,0.097343,0.12871,0.19362,0.1595,0.19227,0.23579,0.14652,0.24513,0.42328,0.52168,0.42368,0.082341,0.32098,0.089903,0.21908,0.070487,0.16372,0.23016,0.068838,0.0013461
181,0.083864,0.080292,0.10623,0.094008,0.091354,0.080053,0.074039,0.080293,0.085153,0.10776,0.12069,0.13144,0.15255,0.23522,0.19664,0.15618,0.14365,0.46939,0.52938,0.45723,0.079508,0.34608,0.10837,0.23948,0.17012,0.12442,0.10486,0.097157,0.0060698
182,0.40349,0.11355,0.34093,0.3888,0.40347,0.31932,0.092149,0.32521,0.32694,0.29597,0.21548,0.16459,0.27462,0.26865,0.32458,0.15489,0.1456,0.42126,0.50722,0.42724,0.21155,0.44716,0.30419,0.58068,0.1789,0.061292,0,0.1117,0
184,0.096254,0.078423,0.083394,0.094816,0.11031,0.093367,0.076306,0.1205,0.10548,0.10901,0.10814,0.13437,0.16679,0.19743,0.29115,0.12009,0.09776,0.41265,0.50824,0.44943,0.1472,0.14532,0.18567,0.097753,0.074807,0.16546,0.39911,0.064496,0.037739
185,0.076115,0.044173,0.10919,0.076368,0.094088,0.087878,0.054752,0.094491,0.082301,0.080623,0.18447,0.12601,0.23402,0.36279,0.36802,0.18664,0.10821,0.46046,0.55941,0.51671,0.18326,0.14248,0.21138,0.070374,0.076286,0.17715,0.26977,0.042675,0.0061119
186,0.061479,0.053535,0.081376,0.06929,0.066979,0.053834,0.078988,0.07192,0.070498,0.060715,0.095711,0.18028,0.107,0.24831,0.20742,0.14179,0.12563,0.43925,0.51995,0.44319,0.14116,0.099044,0.14344,0.1923,0.047079,0.12167,0.25333,0.080493,9.9224e-05
