0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
15,1.954e-40,1.1033e-07,6.2425e-42,6.2425e-42,1.5811e-45,1.9812e-41,1.1033e-07,6.2439e-41,6.2439e-41,1.8721e-43,4.7097e-46,0.0003088,6.3662e-33,3.6321e-31,1.954e-40,1.7448e-44,2.7586e-06,6.2439e-41,5.7354e-44,1.8739e-39,0.00061445,3.2828e-28,4.8898e-05,2.4963e-13,1.9329e-11,1.3355e-31,5.7779e-12,4.1287e-08,8.5333e-26
16,3.2867e-18,6.1501e-10,1.1058e-17,6.0424e-18,6.0424e-18,1.1058e-17,1.5761e-10,1.185e-16,1.185e-16,4.0755e-20,8.2791e-09,1.4616e-19,5.6052e-12,0.0041965,0.010449,0.00017547,1.4876e-11,0.00013075,0.00093155,0.074271,1.4647e-92,6.6907e-16,1.5805e-56,9.5925e-19,3.9244e-10,1.8274e-25,8.2791e-09,1.0933e-14,3.8768e-11
17,2.7258e-21,1.3342e-20,2.5116e-17,2.9223e-20,1.1317e-25,1.3342e-20,5.8638e-18,4.253e-16,6.3584e-20,1.9805e-23,1.2573e-14,0.020766,3.31e-15,1.4139e-08,6.158e-08,2.084e-10,0.0031317,2.084e-10,2.3245e-08,3.7961e-08,6.7926e-11,1.2573e-14,0.0012595,0.0031317,1.8075e-05,6.4725e-15,0.0023271,1.2152e-05,1.1938e-10
18,3.2374e-41,3.4097e-30,1.9115e-36,5.3802e-40,3.8906e-44,8.3008e-41,3.1831e-24,1.1161e-35,5.3802e-40,2.0305e-45,1.0312e-43,5.2958e-38,2.3996e-13,1.6742e-53,7.9405e-57,2.7693e-46,3.7505e-29,2.5091e-20,2.7205e-43,2.9093e-59,1.284e-05,5.1827e-15,4.5761e-06,1.6034e-07,4.0723e-13,1.9831e-33,3.4097e-30,5.905e-09,2.678e-35
19,2.762e-46,1.0099e-32,1.7268e-40,1.8463e-44,1.8498e-53,1.1333e-42,1.7668e-22,1.5706e-37,8.599e-42,3.7939e-48,3.6114e-05,3.6783e-22,1.0359e-12,0.10961,0.028064,0.00025431,2.2186e-17,5.4465e-09,0.014448,0.10961,6.1315e-06,0.011456,1.3483e-06,3.6114e-05,7.0713e-05,2.7453e-34,1.6829e-33,0.0025463,1.92e-30
20,8.722e-38,7.7782e-15,3.4975e-40,1.4124e-38,2.152e-37,4.3932e-35,2.936e-08,2.152e-37,1.4124e-38,1.8322e-35,6.6646e-08,6.1353e-47,0.00011535,1.4088e-15,5.7148e-25,1.4842e-07,2.152e-37,1.9349e-08,1.0121e-12,2.7103e-21,5.0576e-24,9.2888e-32,1.443e-19,1.3742e-21,2.4445e-16,1.0132e-67,5.3815e-09,3.483e-22,5.3198e-21
21,4.8654e-42,0.0069,1.0239e-45,2.5546e-44,1.1597e-37,1.3671e-41,5.9799e-05,8.7916e-45,2.5546e-44,1.0613e-40,2.4214e-12,6.2504e-34,2.2037e-06,7.1617e-15,4.0316e-19,5.9608e-16,5.98e-39,5.2686e-09,1.2456e-11,5.6553e-21,4.6572e-27,0.11373,4.5361e-17,4.7725e-06,7.2561e-12,2.1383e-36,1.236e-07,4.3934e-07,4.476e-13
22,1.0029e-49,2.3895e-25,3.5742e-46,1.0029e-49,1.2374e-50,3.5311e-50,5.5521e-27,9.7239e-46,7.974e-49,1.7789e-52,3.8182e-14,1.8117e-20,3.7098e-17,0.0011165,0.0011165,8.46e-11,1.6825e-18,4.0431e-16,2.3021e-05,0.00036856,6.3982e-08,1.2047e-11,7.2589e-16,0.00011271,3.7893e-23,2.7109e-33,1.5892e-12,1.2365e-16,1.1448e-28
23,6.2985e-45,0.027603,3.7879e-48,1.0106e-45,8.0825e-42,2.1958e-49,0.039737,1.2273e-50,4.6545e-51,1.5629e-44,6.272e-23,3.1166e-07,4.8638e-27,2.1571e-09,6.5297e-06,1.1794e-27,1.2545e-06,1.6429e-30,1.1127e-19,1.6492e-13,4.8471e-09,0.00050171,1.8108e-20,6.3413e-17,1.2545e-06,1.7222e-54,3.1809e-29,2.1571e-09,1.3836e-42
24,7.094e-33,2.1658e-07,1.7721e-44,1.0966e-34,2.4536e-21,8.9459e-34,1.374e-10,1.1785e-47,3.5412e-37,2.6524e-24,9.3478e-11,1.374e-10,1.0311e-05,2.0134e-10,1.0939e-08,2.2112e-15,7.8773e-17,2.171e-08,5.5735e-15,4.8309e-17,3.0063e-136,2.7178e-23,1.3812e-108,8.6631e-16,1.0975e-12,2.2402e-48,4.5622e-148,2.4055e-18,6.1226e-47
25,2.4199e-67,2.5061e-70,4.9425e-47,1.3166e-55,3.8765e-79,2.4894e-68,5.4812e-63,1.2696e-46,1.6681e-56,1.9038e-75,2.5187e-69,0.0011089,1.1682e-51,1.3166e-55,3.638e-60,2.5187e-69,0.00013143,1.829e-63,7.7777e-68,1.6681e-56,4.4207e-08,0.00022967,4.1151e-09,4.1151e-09,4.1511e-49,4.3995e-29,6.0146e-16,1.4774e-39,1.8432e-41
26,1.079e-24,0.0058122,1.3046e-23,2.4922e-24,2.4922e-24,1.079e-24,3.3524e-05,1.3046e-23,1.079e-24,2.4922e-24,0.0025005,1.9944e-09,0.32281,0.00014156,2.3019e-05,9.7731e-08,2.4976e-17,0.00039025,1.3882e-06,6.1427e-08,1.9845e-25,8.2588e-11,2.4274e-07,6.9765e-05,0.096064,3.3168e-19,1.5432e-11,0.23599,7.608e-21
27,7.2915e-52,1.7583e-08,2.6553e-52,1.9937e-51,3.9719e-50,9.6282e-53,4.6128e-14,7.2915e-52,2.6553e-52,7.2915e-52,4.7469e-34,1.0289e-26,4.0383e-35,1.6264e-22,3.7694e-17,2.8123e-29,1.0733e-11,5.8417e-32,1.2834e-31,7.9248e-21,1.5868e-05,2.5833e-07,7.3535e-05,0.19333,1.3191e-29,1.2834e-31,3.6297e-16,1.7754e-25,1.2834e-31
28,2.4741e-10,0.29326,3.9394e-12,6.4674e-11,1.1004e-08,1.271e-10,0.020008,1.6271e-11,8.0445e-12,9.1084e-10,5.4532e-34,0.035556,2.9903e-24,1.3212e-25,2.1147e-29,5.3555e-27,0.29326,8.0388e-21,8.0388e-21,1.5741e-26,0.020008,3.2093e-05,0.010835,0.10008,0.00093635,3.6112e-08,0.0040185,0.020008,6.4483e-08
30,1.9534e-06,0.00040165,4.1859e-05,1.5726e-05,3.6553e-07,2.0467e-07,6.7211e-05,1.5726e-05,3.6553e-07,3.3706e-08,0.0029538,0.016648,0.093326,0.0013729,0.012034,0.0006115,0.35472,0.00010678,0.012034,0.041352,1.5619e-23,8.4747e-11,4.4937e-12,0.0006115,2.0467e-07,6.7211e-05,0.0029538,6.459e-07,0.00016784
31,1.8961e-51,4.3793e-08,4.7385e-58,3.3263e-52,3.3263e-52,1.8961e-51,4.1548e-11,6.8012e-55,5.7612e-53,2.5192e-50,4.6681e-16,4.5435e-60,0.10384,1.8483e-21,7.3725e-37,1.4338e-19,8.4336e-70,9.2277e-05,2.4347e-19,3.8346e-38,2.7025e-151,1.8166e-38,3.1013e-121,4.8949e-26,2.5054e-05,2.3383e-73,1.3394e-168,6.118e-08,9.5521e-34
32,1.0875e-58,7.81e-21,2.4565e-56,1.4051e-61,3.9885e-60,1.3134e-60,2.8901e-22,6.0165e-55,1.4051e-61,1.3134e-60,3.4731e-09,4.1122e-07,9.6745e-06,0.00021143,1.7501e-06,2.8312e-07,9.6745e-06,0.002316,6.4959e-05,0.002316,4.8548e-13,2.081e-55,3.5966e-12,3.7894e-23,7.0999e-32,2.9002e-48,1.3623e-15,2.8302e-25,1.8307e-44
33,4.1022e-58,2.3284e-05,5.8801e-56,6.7947e-55,3.307e-59,3.307e-59,9.6196e-05,6.7947e-55,2.0047e-55,2.6036e-60,7.7131e-08,1.6219e-24,3.3491e-05,0.0038462,4.437e-07,0.0016566,1.3912e-25,0.0050331,0.022323,2.3221e-06,9.3065e-60,2.1186e-17,1.6082e-37,9.4142e-13,1.5834e-11,2.6036e-60,7.1952e-25,1.5854e-16,9.2206e-47
34,7.4435e-16,1.0081e-08,2.2522e-12,2.868e-16,1.9076e-15,7.2516e-14,9.5765e-07,5.715e-11,1.9076e-15,4.1447e-13,0.20434,1.745e-06,0.83937,0.070791,0.05261,0.32099,1.6954e-05,0.56586,0.39393,0.05261,0.05261,0.00021886,0.25785,0.39393,0.05261,1.7447e-13,1.745e-06,0.15981,0.0067975
35,2.1897e-39,4.2699e-15,8.9435e-37,3.5426e-41,6.1271e-44,3.5426e-41,4.9402e-21,2.3872e-36,4.352e-42,1.7943e-43,1.1375e-71,0.00058608,1.4476e-58,2.6608e-61,9.0724e-53,2.0566e-62,0.057577,1.7271e-57,1.1856e-59,3.1055e-50,1.41e-05,8.9057e-12,6.0361e-07,9.7041e-06,1.8717e-19,2.384e-28,4.9935e-33,2.7172e-14,8.6972e-26
36,1.1691e-65,3.3847e-74,3.4126e-43,3.4376e-57,3.3847e-74,2.6981e-62,8.286e-77,7.3356e-41,9.7602e-57,1.3038e-69,0.0013787,4.9491e-36,0.0035778,0.028963,4.4883e-15,0.00022118,5.6623e-18,0.00016748,0.010726,0.00029089,2.1258e-05,7.6185e-15,7.0904e-05,3.0029e-10,1.0968e-21,4.6835e-54,9.8341e-17,5.6623e-18,1.4706e-28
37,1.6308e-40,1.8679e-42,2.2647e-39,3.9365e-40,1.4888e-48,1.6308e-40,2.7637e-41,7.1252e-38,3.9365e-40,2.9976e-45,9.8474e-12,2.4954e-11,3.0681e-09,7.2383e-06,3.4129e-08,6.2174e-11,0.00011411,2.4954e-11,2.3689e-10,3.0681e-09,1.1663e-16,1.3761e-05,1.8385e-15,4.7272e-05,3.5594e-16,3.2731e-28,6.5647e-22,9.1422e-15,3.6783e-30
38,5.8502e-58,0.0057777,6.8288e-62,2.0305e-59,1.0869e-53,1.4427e-55,0.0016924,6.8288e-62,6.5616e-60,1.264e-54,0.00033233,1.4506e-35,0.0028048,1.3622e-09,8.7051e-11,0.0057777,2.0518e-28,0.0010023,0.0021838,2.9607e-07,1.0869e-53,0.0010023,4.7717e-39,3.2821e-09,3.3525e-11,2.0305e-59,1.2815e-20,1.3663e-17,4.1289e-43
39,1.9768e-11,9.8457e-09,1.6671e-13,3.6516e-12,4.9195e-10,9.9276e-13,4.5309e-20,1.6599e-14,4.096e-13,2.9897e-11,1.0582e-13,1.9768e-11,3.7601e-06,4.5417e-23,8.5638e-22,1.0358e-14,1.062e-09,6.851e-09,1.5179e-15,4.065e-27,1.5524e-09,3.4353e-38,1.0134e-10,1.5886e-38,3.2701e-36,2.4986e-23,1.3266e-34,1.2279e-46,2.8631e-08
40,1.7524e-44,0.011945,1.7524e-44,1.8898e-48,8.2973e-42,1.0389e-43,0.017708,2.5145e-43,7.4182e-49,3.4824e-42,7.9179e-73,0.00037726,2.2325e-61,6.7454e-57,1.8519e-56,5.1382e-60,0.0026595,1.1296e-49,2.723e-54,9.5398e-52,0.00029035,2.3742e-07,0.00080822,5.6365e-09,1.1596e-07,5.0644e-56,5.1484e-26,6.2535e-12,3.5242e-20
41,2.9671e-19,0.045872,1.6497e-20,1.6497e-20,1.8673e-15,1.4534e-19,0.0013755,1.4534e-19,1.7769e-21,1.9002e-17,4.154e-14,3.4272e-20,3.8569e-09,6.0218e-19,3.8562e-23,3.9071e-22,4.8747e-30,6.5721e-15,8.3566e-22,4.9029e-34,1.9087e-10,0.17253,0.0024345,0.00075926,0.00075926,7.8952e-21,3.8569e-09,1.906e-05,9.0423e-06
42,1.4415e-64,4.2753e-13,1.2951e-71,3.105e-67,5.4051e-63,2.5713e-68,1.247e-12,1.6606e-70,5.902e-70,8.9577e-68,2.9352e-125,2.901e-23,2.5679e-94,6.7929e-109,1.0185e-118,1.7277e-105,6.2554e-20,3.3531e-80,7.6795e-99,1.5876e-107,1.6602e-11,4.2753e-13,2.901e-23,4.7322e-14,1.2036e-10,1.0443e-76,6.7324e-24,3.2537e-06,7.0937e-44
43,1.9141e-44,2.1343e-12,1.6601e-38,4.1377e-42,2.6393e-49,4.1377e-42,1.6694e-10,6.5429e-36,4.9031e-43,1.4285e-42,0.00098081,6.2791e-22,0.014527,0.014527,5.5665e-09,5.0704e-07,3.4327e-09,2.5705e-05,7.4455e-05,0.0001049,1.7509e-06,3.8845e-06,0.0001049,8.9494e-08,0.00014692,6.5429e-36,2.8474e-21,1.7823e-05,2.1703e-31
44,0.0010211,0.51771,0.001652,4.0871e-05,0.0010211,0.00012726,0.085264,0.0041246,1.2323e-05,0.00037203,3.4885e-06,0.085264,0.00021931,0.00062121,1.8127e-06,2.5616e-08,0.0041246,2.3133e-07,4.6679e-07,1.1285e-07,7.1052e-42,4.6679e-07,5.069e-14,0.030825,9.2713e-07,0.030825,0.085264,9.2713e-07,0.96239
45,1.3433e-40,3.748e-11,3.6739e-25,6.8756e-31,5.519e-47,1.1056e-34,4.4432e-09,1.4614e-24,6.4983e-29,5.5312e-41,2.6003e-06,5.7076e-19,0.22836,4.532e-07,3.748e-11,0.00097759,9.3232e-12,0.11013,0.0052195,2.94e-09,9.2774e-11,0.12853,9.2173e-20,0.033152,0.047719,1.5242e-42,9.3395e-36,0.0052195,1.1287e-21
46,3.0797e-43,4.2339e-23,9.9953e-40,3.0797e-43,8.7084e-49,3.8656e-44,9.3229e-24,2.68e-39,8.6226e-43,8.7084e-49,3.6768e-12,1.3152e-17,0.00016439,2.9371e-20,4.2339e-23,8.5405e-11,7.092e-13,0.00011919,6.2405e-10,5.9139e-20,3.9348e-22,3.3309e-07,2.203e-07,1.6494e-06,3.0587e-11,4.2889e-30,1.0123e-09,1.4491e-07,1.5388e-27
47,5.3243e-15,0.034493,4.5845e-14,2.5568e-15,2.6545e-17,1.2181e-15,0.0035146,5.3243e-15,5.7575e-16,1.078e-18,5.019e-22,0.0048074,3.1962e-25,5.2783e-12,1.3324e-09,4.5845e-14,0.0087832,2.6545e-17,2.2642e-10,2.1809e-08,2.7439e-12,0.020438,1.2344e-10,0.00045429,0.24508,1.2668e-08,0.0065238,0.34621,1.7694e-07
48,1.9488e-47,0.80773,1.1389e-50,2.8533e-49,9.4529e-45,3.8533e-51,0.27525,9.8009e-50,1.1389e-50,1.9488e-47,1.5367e-08,5.0461e-31,0.27525,5.8092e-11,1.1031e-14,3.3258e-05,1.2683e-21,0.042882,8.8408e-05,4.0794e-09,5.0255e-34,4.1508e-26,3.451e-15,4.0299e-18,2.3767e-05,3.8533e-51,4.5866e-12,1.2668e-07,3.2192e-29
49,4.5199e-65,1.1187e-25,2.1285e-71,5.9108e-68,2.9902e-62,5.023e-66,2.6186e-31,6.259e-69,1.8055e-67,2.0947e-60,2.2797e-29,5.5423e-08,4.4846e-23,2.3788e-16,2.3788e-16,1.4112e-26,3.4234e-07,1.4511e-19,1.4112e-26,1.6253e-22,0.0036379,0.00052725,5.3489e-11,0.00031249,4.1316e-28,8.7032e-62,1.1621e-07,2.0343e-21,5.7966e-22
50,3.1565e-62,1.1625e-33,3.3492e-61,1.0307e-61,3.3492e-61,3.3492e-61,7.6031e-47,3.4841e-60,1.0307e-61,8.8003e-64,0.37395,3.2805e-27,0.038398,0.32877,0.00011028,0.001136,3.5754e-13,0.00065316,0.18603,0.32877,6.6139e-10,0.11498,8.2817e-12,0.038398,1.0306e-55,1.5289e-25,1.4444e-24,2.7138e-47,3.1781e-41
51,1.4479e-28,0.023353,5.9055e-29,1.5366e-30,4.9191e-27,2.3939e-29,0.01125,3.8615e-30,9.6442e-30,2.0564e-27,1.2854e-64,8.964e-05,3.1159e-46,1.8909e-59,3.3225e-65,7.1726e-63,3.0389e-05,2.9792e-49,5.1666e-60,4.8766e-55,6.5896e-06,1.4479e-28,8.964e-05,2.9836e-12,2.3202e-08,2.3569e-22,2.9836e-12,5.5306e-07,2.3939e-29
52,1.0726e-42,1.8362e-12,1.0726e-42,9.0858e-48,7.6816e-44,7.6816e-44,3.7938e-16,6.0988e-42,8.7732e-46,1.2991e-44,2.7474e-23,1.3723e-08,6.4481e-16,2.5223e-17,8.624e-15,2.6877e-18,0.0013744,4.4601e-13,7.5739e-21,2.9199e-12,3.7929e-36,2.0422e-24,2.69e-19,1.1469e-11,4.6251e-12,2.0422e-24,3.9719e-53,9.3324e-09,1.163e-27
53,5.5882e-31,0.0018236,5.5882e-31,8.3471e-32,9.2308e-30,2.3213e-29,0.051298,8.3471e-32,5.5882e-31,8.7124e-28,1.3752e-19,1.1149e-09,6.5641e-21,1.1149e-09,1.3256e-10,5.8004e-29,1.0252e-05,1.2361e-26,8.9126e-17,3.0428e-20,0.00072518,1.5138e-05,0.077937,2.8958e-19,3.457e-14,9.8726e-40,2.279e-10,6.4892e-20,4.8249e-24
54,7.5881e-31,0.057941,2.5505e-35,2.6488e-32,4.5036e-29,1.131e-32,0.0055421,1.4911e-34,4.8054e-33,2.0097e-29,2.3764e-05,1.0357e-24,0.026434,3.3091e-05,4.8789e-10,7.315e-09,3.9436e-30,0.039522,4.7158e-09,1.0532e-18,7.315e-09,7.2742e-11,4.5853e-05,4.5042e-07,7.0811e-18,1.6375e-40,4.921e-28,3.9863e-20,4.8054e-33
55,3.9466e-31,3.8108e-22,3.6637e-14,7.7901e-23,2.3123e-32,3.4895e-23,5.4417e-15,4.5073e-12,6.3104e-18,3.0217e-24,1.2757e-17,0.00062865,1.703e-19,3.6637e-14,5.1173e-17,8.4657e-21,0.083567,7.3592e-19,3.9245e-16,3.8444e-20,7.6438e-16,5.901e-05,8.4292e-05,0.0011688,7.7564e-07,2.3825e-28,1.1862e-06,8.4491e-08,4.0875e-06
56,8.771e-32,4.1203e-12,6.8453e-26,1.2378e-29,2.9348e-33,1.6201e-32,1.0918e-14,1.4552e-25,2.7765e-29,2.1813e-34,1.7427e-13,5.4839e-17,6.3999e-06,1.69e-21,1.4552e-25,3.3553e-14,1.2912e-18,5.1918e-09,1.9538e-15,1.4552e-25,6.0547e-16,5.4307e-10,5.8391e-14,2.1814e-06,0.00054364,4.225e-22,6.6292e-21,0.0012435,5.4915e-30
57,2.6318e-06,0.18471,3.1871e-05,6.2164e-06,4.3347e-07,4.059e-06,0.020813,6.9177e-05,9.4534e-06,2.1405e-05,0.0040027,3.8816e-08,0.26233,0.0015961,3.1871e-05,0.0040027,4.712e-05,0.002967,0.043153,0.0040027,2.4231e-16,0.08397,0.00083478,0.0053621,0.00020983,1.7693e-11,0.0053621,6.9177e-05,0.54839
58,2.3372e-37,0.00070272,4.4472e-38,1.9283e-38,1.9283e-38,5.3259e-37,0.0046596,5.3259e-37,1.0216e-37,2.3372e-37,8.0571e-16,1.4118e-10,8.762e-09,9.4759e-13,5.9041e-09,1.2417e-07,2.1722e-10,2.8125e-06,5.1722e-07,1.8799e-05,6.1569e-05,1.7846e-07,1.4118e-10,3.7843e-11,9.1394e-11,6.2285e-43,2.5635e-43,5.0407e-14,2.8887e-23
59,1.5897e-42,1.1576e-27,2.3124e-36,1.2928e-41,9.5969e-47,7.9831e-40,7.175e-17,1.602e-35,4.4979e-38,1.0276e-40,1.115e-05,3.6251e-20,3.516e-11,0.24757,0.15195,0.00013119,1.1981e-11,2.0248e-07,0.0020673,0.10657,6.2068e-19,0.088476,3.3192e-05,0.012809,0.0020673,4.5464e-42,1.0085e-10,0.0060667,3.2805e-26
60,2.6017e-35,1.2032e-49,2.5204e-19,7.3715e-31,1.9085e-40,1.5935e-31,9.3819e-43,1.5213e-17,2.1016e-26,5.8685e-35,4.5579e-50,3.3938e-25,4.7294e-17,6.2194e-46,2.4453e-46,1.1487e-35,6.3463e-15,8.2872e-17,3.2205e-33,1.3633e-41,3.1556e-29,4.8129e-18,1.0009e-23,2.5132e-16,3.2415e-05,1.7194e-50,9.3819e-43,0.0038179,2.5132e-16
61,3.2921e-39,2.3347e-08,5.7283e-47,2.8207e-45,8.3449e-32,3.5e-41,0.00010838,1.072e-45,1.0823e-48,8.8351e-36,1.2197e-09,9.7685e-30,7.5474e-12,8.0296e-05,1.9814e-11,1.8848e-09,4.3452e-27,3.4957e-08,6.1964e-06,3.4957e-08,3.7139e-32,4.618e-14,1.6455e-32,4.4683e-19,1.8799e-20,8.3073e-19,2.8329e-18,9.1675e-15,9.7685e-30
62,2.2041e-38,0.00091096,6.299e-41,5.744e-38,1.0104e-34,8.4135e-39,0.00014986,4.5335e-40,8.4135e-39,2.513e-36,1.1743e-11,6.6947e-09,7.0026e-06,7.0026e-06,2.551e-08,0.00020514,8.608e-14,0.0035453,0.015213,0.00027933,1.7579e-17,2.6089e-21,6.2096e-22,1.4983e-10,3.2123e-07,2.513e-36,4.6628e-15,1.0052e-05,9.8487e-37
