0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
22,0.22593,0.13937,0.21486,0.21861,0.23865,0.2397,0.13082,0.21556,0.22114,0.24124,0.11861,0.14092,0.13598,0.059918,0.069621,0.084753,0.10827,0.091709,0.050953,0.058539,0.16051,0.090723,0.19254,0.095711,0.14708,0.12885,0.070806,0.11243,0.10278
23,0.17401,0.046586,0.17526,0.17406,0.15946,0.191,0.058579,0.17769,0.19685,0.1892,0.14922,0.07603,0.14284,0.10421,0.085807,0.13143,0.069098,0.12073,0.094032,0.085773,0.14338,0.044234,0.1733,0.17387,0.087975,0.17021,0.030042,0.07279,0.12722
24,0.094349,0.044109,0.10983,0.10088,0.074738,0.10145,0.047592,0.12372,0.11823,0.084365,0.11185,0.06304,0.085388,0.094174,0.07786,0.10427,0.0682,0.067887,0.083189,0.099654,0.35162,0.092999,0.34147,0.091032,0.083183,0.11883,0.14871,0.081034,0.11984
25,0.28541,0.25351,0.21952,0.24172,0.28812,0.28613,0.24087,0.20203,0.23344,0.28749,0.25654,0.055481,0.21489,0.21603,0.23062,0.24266,0.049797,0.23126,0.21705,0.21911,0.10098,0.085801,0.11637,0.1641,0.2026,0.092508,0.073677,0.18327,0.12893
26,0.1575,0.074969,0.13617,0.17414,0.14773,0.17155,0.075436,0.1478,0.17998,0.15492,0.0916,0.13196,0.069617,0.079204,0.089003,0.10859,0.13011,0.07283,0.06777,0.074518,0.20001,0.11784,0.12753,0.097493,0.078302,0.13697,0.09106,0.04342,0.093502
27,0.17417,0.06787,0.17638,0.18165,0.15438,0.19235,0.10268,0.18515,0.20329,0.17847,0.15857,0.12922,0.17445,0.13629,0.10498,0.12666,0.099612,0.1362,0.12625,0.12056,0.10672,0.089298,0.11191,0.065291,0.16192,0.096618,0.08889,0.15306,0.10415
28,0.12933,0.11,0.12884,0.12704,0.11446,0.1406,0.079457,0.13966,0.15415,0.14216,0.3161,0.13509,0.23205,0.22923,0.24303,0.24076,0.076618,0.15827,0.16707,0.18511,0.12409,0.13461,0.14193,0.11163,0.12774,0.095808,0.086577,0.094986,0.052294
30,0.14025,0.16114,0.106,0.13604,0.15997,0.18178,0.14382,0.13721,0.1643,0.19142,0.15639,0.14578,0.1165,0.13498,0.12939,0.14515,0.10794,0.088855,0.047718,0.078014,0.31535,0.26936,0.26795,0.16364,0.18497,0.13279,0.070892,0.13843,0.032533
31,0.13725,0.055321,0.1497,0.15371,0.16762,0.14556,0.0638,0.15217,0.16008,0.16828,0.091537,0.18053,0.051814,0.089461,0.13202,0.09168,0.19418,0.055492,0.070519,0.11858,0.38603,0.13701,0.30804,0.12752,0.072601,0.15528,0.21756,0.061412,0.092707
32,0.21794,0.10775,0.21879,0.2277,0.22908,0.2202,0.11506,0.20401,0.23869,0.23471,0.098654,0.088782,0.094647,0.081421,0.097704,0.089752,0.070752,0.055158,0.066278,0.065874,0.21528,0.28251,0.20035,0.14978,0.15421,0.14962,0.11045,0.1317,0.14137
