0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
22,0.51174,0.36385,0.49296,0.51174,0.51643,0.51408,0.37559,0.49061,0.50704,0.52582,0.26995,0.32629,0.29812,0.13146,0.13146,0.23474,0.30986,0.28873,0.16197,0.14085,0.19953,0.24413,0.28638,0.15023,0.34742,0.41784,0.25352,0.29343,0.38732
23,0.44821,0.091633,0.46414,0.45219,0.43227,0.47012,0.087649,0.4761,0.47809,0.44622,0.31873,0.1753,0.34661,0.2012,0.15737,0.3506,0.16733,0.36853,0.29482,0.24303,0.19721,0.12749,0.3008,0.27291,0.16733,0.49402,0.36056,0.2012,0.43625
24,0.33798,0.15659,0.3938,0.34729,0.27132,0.34264,0.18915,0.40775,0.35969,0.28992,0.1907,0.18915,0.13643,0.1876,0.17054,0.22946,0.24031,0.16744,0.22636,0.24186,0.69147,0.28372,0.61705,0.23256,0.20775,0.41085,0.72093,0.25116,0.40465
25,0.55738,0.56967,0.46516,0.50615,0.60451,0.56148,0.53893,0.46311,0.51025,0.59016,0.56557,0.12295,0.4877,0.50615,0.52664,0.56557,0.13934,0.54098,0.55943,0.51025,0.18852,0.13525,0.20082,0.20082,0.47541,0.36475,0.26844,0.42623,0.43648
26,0.41176,0.13313,0.40248,0.40867,0.40867,0.41176,0.18266,0.40248,0.41176,0.40867,0.14241,0.25077,0.074303,0.17028,0.18576,0.22601,0.34365,0.16099,0.20743,0.2291,0.41796,0.26935,0.21981,0.17647,0.095975,0.36223,0.27864,0.080495,0.37771
27,0.49578,0.1962,0.49789,0.49367,0.48734,0.5,0.25527,0.49578,0.49789,0.49578,0.40084,0.35443,0.40717,0.32489,0.2827,0.37131,0.23207,0.38819,0.38608,0.31224,0.15612,0.18143,0.14557,0.06962,0.37342,0.38608,0.27426,0.34599,0.38608
28,0.32243,0.093458,0.35047,0.33178,0.29439,0.3271,0.14486,0.34112,0.34579,0.31308,0.59346,0.13551,0.5,0.51402,0.5514,0.52804,0.093458,0.46262,0.46262,0.52336,0.14486,0.2243,0.15421,0.11682,0.18692,0.28505,0.16822,0.14486,0.28037
30,0.26425,0.20725,0.23316,0.24352,0.27979,0.28497,0.22798,0.24352,0.27979,0.30052,0.18135,0.15544,0.12435,0.19171,0.16062,0.20207,0.093264,0.2228,0.16062,0.1399,0.51813,0.34715,0.36788,0.20207,0.28497,0.22798,0.18135,0.27461,0.21762
31,0.42744,0.16562,0.45426,0.4306,0.4306,0.42744,0.19558,0.44164,0.43375,0.42271,0.23659,0.46215,0.067823,0.27445,0.3612,0.26183,0.49842,0.12461,0.26025,0.36751,0.73502,0.36909,0.65773,0.30284,0.13249,0.51104,0.77603,0.16404,0.34543
32,0.53846,0.31868,0.52747,0.55165,0.54505,0.54725,0.32967,0.52088,0.55165,0.54725,0.20879,0.18242,0.16264,0.14066,0.17363,0.18462,0.16264,0.12088,0.14945,0.12088,0.25055,0.52308,0.24176,0.33626,0.3956,0.48791,0.27473,0.35165,0.46813
